T22,Major trading partners,,,,,,,
Region/Country/Area,,Year,Series,Major trading partner 1 (% of exports),Major trading partner 1 (% of exports) footnote,Value,Footnotes,Source
740,Suriname,2020,Major trading partner 1 (% of exports),Areas nes,Areas not elsewhere specified.,14.0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2023,Major trading partner 1 (% of exports),Areas nes,Areas not elsewhere specified.,92.7,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2015,Major trading partner 1 (% of imports),United States,,21.2,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2020,Major trading partner 1 (% of imports),United States,,24.6,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2023,Major trading partner 1 (% of imports),United States,,26.4,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2015,Major trading partner 2 (% of exports),United States,,1.4,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2020,Major trading partner 2 (% of exports),United States,,5.4,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2023,Major trading partner 2 (% of exports),United States,,3.2,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2015,Major trading partner 2 (% of imports),Netherlands,,9.3,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2020,Major trading partner 2 (% of imports),Netherlands,,12.0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2023,Major trading partner 2 (% of imports),Netherlands,,12.4,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2015,Major trading partner 3 (% of exports),United Arab Emirates,,22.9,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2020,Major trading partner 3 (% of exports),United Arab Emirates,,18.3,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2023,Major trading partner 3 (% of exports),United Arab Emirates,,0.7,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2015,Major trading partner 3 (% of imports),Trinidad and Tobago,,6.4,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2020,Major trading partner 3 (% of imports),Trinidad and Tobago,,18.3,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
740,Suriname,2023,Major trading partner 3 (% of imports),Trinidad and Tobago,,10.6,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2015,Major trading partner 1 (% of exports),Germany,,11.3,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2020,Major trading partner 1 (% of exports),Germany,,11.5,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2023,Major trading partner 1 (% of exports),Germany,,10.3,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2015,Major trading partner 1 (% of imports),Germany,,17.9,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2020,Major trading partner 1 (% of imports),Germany,,18.1,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2023,Major trading partner 1 (% of imports),Germany,,16.6,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2015,Major trading partner 2 (% of exports),Norway,,10.2,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2020,Major trading partner 2 (% of exports),Norway,,10.6,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2023,Major trading partner 2 (% of exports),Norway,,9.5,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2015,Major trading partner 2 (% of imports),Netherlands,,8.0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2020,Major trading partner 2 (% of imports),Netherlands,,9.7,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2023,Major trading partner 2 (% of imports),Netherlands,,10.7,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2015,Major trading partner 3 (% of exports),United States,,7.8,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2020,Major trading partner 3 (% of exports),United States,,8.6,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2023,Major trading partner 3 (% of exports),United States,,8.6,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2015,Major trading partner 3 (% of imports),Norway,,7.8,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2020,Major trading partner 3 (% of imports),Norway,,9.0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
752,Sweden,2023,Major trading partner 3 (% of imports),Norway,,10.3,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2015,Major trading partner 1 (% of exports),United States,,10.6,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2020,Major trading partner 1 (% of exports),United States,,23.0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2023,Major trading partner 1 (% of exports),United States,,15.0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2015,Major trading partner 1 (% of imports),Germany,,20.6,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2020,Major trading partner 1 (% of imports),Germany,,19.5,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2023,Major trading partner 1 (% of imports),Germany,,18.2,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2015,Major trading partner 2 (% of exports),Germany,,14.2,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2020,Major trading partner 2 (% of exports),Germany,,15.4,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2023,Major trading partner 2 (% of exports),Germany,,12.2,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2015,Major trading partner 2 (% of imports),United States,,8.0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2020,Major trading partner 2 (% of imports),United States,,7.2,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2023,Major trading partner 2 (% of imports),United States,,9.0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2015,Major trading partner 3 (% of exports),China,,7.0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2020,Major trading partner 3 (% of exports),China,,5.5,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2023,Major trading partner 3 (% of exports),China,,10.7,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2015,Major trading partner 3 (% of imports),Italy,,7.7,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2020,Major trading partner 3 (% of imports),Italy,,8.2,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
756,Switzerland,2023,Major trading partner 3 (% of imports),Italy,,7.9,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
760,Syrian Arab Republic,2015,Major trading partner 1 (% of exports),Saudi Arabia,,10.7,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
760,Syrian Arab Republic,2020,Major trading partner 1 (% of exports),Saudi Arabia,,20.9,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
760,Syrian Arab Republic,2023,Major trading partner 1 (% of exports),Saudi Arabia,,32.3,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
760,Syrian Arab Republic,2015,Major trading partner 1 (% of imports),Türkiye,,32.4,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
760,Syrian Arab Republic,2020,Major trading partner 1 (% of imports),Türkiye,,32.2,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
760,Syrian Arab Republic,2023,Major trading partner 1 (% of imports),Türkiye,,41.9,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
760,Syrian Arab Republic,2015,Major trading partner 2 (% of exports),Türkiye,,9.4,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
760,Syrian Arab Republic,2020,Major trading partner 2 (% of exports),Türkiye,,25.6,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2024."
